-97.900000,0.596096,-5.221509,6.180466,-2.987786,0.867267,2.964520,
-90.300000,0.595778,-5.164864,5.483231,-2.978200,1.307235,2.637297,
-87.800000,0.595576,-6.049223,6.596968,-2.981335,1.307194,2.963290,
-92.700000,0.595742,-5.580384,5.373393,-2.981670,1.306108,2.967422,
-85.900000,0.595371,-2.791638,7.509672,-2.974605,1.317247,2.968342,
-82.300000,0.595475,-5.304716,5.308995,-2.971552,1.704739,2.976019,
-98.400000,0.595778,-5.164864,5.000000,-2.978200,1.307235,2.967542,
-98.100000,0.596108,-4.495359,6.577503,-2.981667,1.308218,2.964009,
-97.700000,0.595791,-4.957281,5.788820,-2.972748,1.307947,2.967556,
-98.500000,0.596734,-5.975435,6.236119,-2.992735,1.338323,2.968602,
